year,census,pop,cont_orig,cont_dest,site,treatment,block,plant_ID,sex,survival,longevity,basal_lvs,stem_lvs,total_lvs,bolt_ht,bolt_num,status,rep_spd,flwr_num,frt_num,frt_hadena,reproduced,smut,num_smutted_fl,leaf_herb,gen_ENMY,spec_ENMY
2007,2007spring,JNS,NorthAmerica,Europe,CH,FI,CH04,944,F,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,SVL1,Europe,Europe,CH,FI,CH04,385,M,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,WHS,NorthAmerica,Europe,CH,FI,CH04,1563,F,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,JHN,NorthAmerica,Europe,CH,FI,CH04,2503,F,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,WHS,NorthAmerica,Europe,CH,FI,CH04,517,M,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,UNILL,Europe,Europe,CH,FI,CH04,2813,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,CEG,Europe,Europe,CH,FI,CH04,2842,F,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,NAS,NorthAmerica,Europe,CH,CN,CH05,2040,F,A,6,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,WEB,NorthAmerica,Europe,CH,CN,CH05,1788,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,KIS,Europe,Europe,CH,CN,CH05,2388,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,NAS,NorthAmerica,Europe,CH,CN,CH05,1189,F,A,6,0,NaN,0,NaN,1,B,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,NAS,NorthAmerica,Europe,CH,CN,CH05,440,F,A,4,0,NaN,0,NaN,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,OSE1,Europe,Europe,CH,CN,CH05,911,NaN,A,5,0,NaN,0,NaN,2,B,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,LAU,Europe,Europe,CH,CN,CH05,2721,NaN,D,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,RRW,NorthAmerica,Europe,CH,CN,CH05,165,NaN,A,4,8,NaN,8,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,PJA,Europe,Europe,CH,CN,CH05,2768,M,A,3,0,NaN,0,NaN,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,KBS,NorthAmerica,Europe,CH,CN,CH05,478,F,A,7,0,NaN,0,NaN,2,B,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,BER,Europe,Europe,CH,CN,CH05,2291,F,A,7,0,NaN,0,NaN,1,B,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,KBS,NorthAmerica,Europe,CH,CN,CH05,948,NaN,A,3,0,NaN,0,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,3,0,0
2007,2007spring,KBS,NorthAmerica,Europe,CH,CN,CH05,791,M,A,5,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,KBS,NorthAmerica,Europe,CH,CN,CH05,976,NaN,A,3,0,NaN,0,NaN,1,B,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,WEB,NorthAmerica,Europe,CH,CN,CH05,979,M,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,WEB,NorthAmerica,Europe,CH,CN,CH05,692,F,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,ROD,Europe,Europe,CH,CN,CH05,2106,NaN,A,3,0,NaN,0,NaN,6,B,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,KIS,Europe,Europe,CH,CN,CH05,2099,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,OSE1,Europe,Europe,CH,CN,CH05,1705,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,DK7,Europe,Europe,CH,CN,CH05,3008,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,UNILL,Europe,Europe,CH,CN,CH05,2791,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,SG,Europe,Europe,CH,CN,CH05,1331,F,A,5,0,NaN,0,NaN,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,KBS,NorthAmerica,Europe,CH,CN,CH05,2308,NaN,A,4,0,NaN,0,NaN,2,B,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,WEB,NorthAmerica,Europe,CH,CN,CH05,866,M,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,SCR,NorthAmerica,Europe,CH,CN,CH05,2637,F,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,KBS,NorthAmerica,Europe,CH,CN,CH05,2359,M,A,3,0,NaN,0,NaN,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,WEB,NorthAmerica,Europe,CH,CN,CH05,2595,F,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,WEB,NorthAmerica,Europe,CH,CN,CH05,1325,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,MAI,Europe,Europe,CH,FI,CH05,469,F,A,6,0,NaN,0,NaN,8,B,3,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007spring,WEB,NorthAmerica,Europe,CH,FI,CH05,2632,M,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,NAS,NorthAmerica,Europe,CH,FI,CH05,2143,M,A,5,0,NaN,0,NaN,4,B,1,NaN,NaN,NaN,NaN,H,NaN,3,0,0
2007,2007spring,ROS,Europe,Europe,CH,FI,CH05,2674,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,CRE2,Europe,Europe,CH,FI,CH05,1955,F,A,4,0,NaN,0,NaN,1,B,1,NaN,NaN,NaN,NaN,H,NaN,3,0,0
2007,2007spring,MAI,Europe,Europe,CH,FI,CH05,3170,NaN,A,3,0,NaN,0,NaN,1,B,3,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007spring,KBS,NorthAmerica,Europe,CH,FI,CH05,126,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,BZE,Europe,Europe,CH,FI,CH05,2471,F,A,5,0,NaN,0,NaN,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,KBS,NorthAmerica,Europe,CH,FI,CH05,1892,F,A,5,0,NaN,0,NaN,1,B,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,WEB,NorthAmerica,Europe,CH,FI,CH05,21,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,NAS,NorthAmerica,Europe,CH,FI,CH05,634,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,WEB,NorthAmerica,Europe,CH,FI,CH05,2624,M,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,PRT,Europe,Europe,CH,FI,CH05,177,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,BER,Europe,Europe,CH,FI,CH05,2558,F,A,6,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,MAI,Europe,Europe,CH,FI,CH05,1739,M,A,5,0,NaN,0,NaN,3,B,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,NAS,NorthAmerica,Europe,CH,FI,CH05,734,F,A,5,0,NaN,0,NaN,2,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,GAP,Europe,Europe,CH,FI,CH05,1441,M,A,4,0,NaN,0,NaN,2,B,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,WEB,NorthAmerica,Europe,CH,FI,CH05,970,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,PLZ,Europe,Europe,CH,FI,CH05,1840,M,A,5,0,NaN,0,NaN,1,B,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,KBS,NorthAmerica,Europe,CH,FI,CH05,261,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,WEB,NorthAmerica,Europe,CH,FI,CH05,1008,M,A,5,0,NaN,0,NaN,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,ROS,Europe,Europe,CH,FI,CH05,343,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,ZAG,Europe,Europe,CH,FI,CH05,1352,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,KBS,NorthAmerica,Europe,CH,FI,CH05,1590,F,A,3,0,NaN,0,NaN,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,WEB,NorthAmerica,Europe,CH,FI,CH05,609,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,PRG,Europe,Europe,CH,FI,CH05,70,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,KBS,NorthAmerica,Europe,CH,FI,CH05,2261,M,A,6,0,NaN,0,NaN,2,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,GAP,Europe,Europe,CH,FI,CH05,1127,M,A,5,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,23S,NorthAmerica,Europe,CH,CN,CH06,1753,F,A,5,0,NaN,0,NaN,3,B,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,ROS,Europe,Europe,CH,CN,CH06,2682,F,A,5,0,NaN,0,NaN,NaN,V,2,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,EGR,Europe,Europe,CH,CN,CH06,2062,M,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,SAL,Europe,Europe,CH,CN,CH06,186,F,A,6,0,NaN,0,NaN,4,B,3,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007spring,NAS,NorthAmerica,Europe,CH,CN,CH06,322,M,A,5,0,NaN,0,NaN,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,GODA,Europe,Europe,CH,CN,CH06,1015,M,A,5,0,NaN,0,NaN,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,UNILL,Europe,Europe,CH,CN,CH06,2823,F,A,4,0,NaN,0,NaN,1,B,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,NAS,NorthAmerica,Europe,CH,CN,CH06,523,M,A,6,0,NaN,0,NaN,3,B,1,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007spring,MLBS,NorthAmerica,Europe,CH,CN,CH06,2241,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,MLBS,NorthAmerica,Europe,CH,CN,CH06,818,F,D,2,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,23S,NorthAmerica,Europe,CH,CN,CH06,2619,M,A,4,0,NaN,0,NaN,5,B,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,OSE1,Europe,Europe,CH,CN,CH06,503,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,23S,NorthAmerica,Europe,CH,CN,CH06,810,M,A,6,0,NaN,0,NaN,2,B,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,23S,NorthAmerica,Europe,CH,CN,CH06,414,F,A,5,0,NaN,0,NaN,2,B,3,NaN,NaN,NaN,NaN,H,NaN,3,0,0
2007,2007spring,UNILL,Europe,Europe,CH,CN,CH06,2822,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,BER,Europe,Europe,CH,CN,CH06,2319,M,A,5,0,NaN,0,NaN,8,B,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,GODA,Europe,Europe,CH,CN,CH06,2036,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,ROD,Europe,Europe,CH,CN,CH06,28,F,A,4,0,NaN,0,NaN,2,B,1,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007spring,23S,NorthAmerica,Europe,CH,CN,CH06,1677,F,A,7,0,NaN,0,NaN,4,B,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,CRE2,Europe,Europe,CH,CN,CH06,2255,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,23S,NorthAmerica,Europe,CH,CN,CH06,1607,F,A,6,0,NaN,0,NaN,2,B,3,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007spring,ROD,Europe,Europe,CH,CN,CH06,1380,NaN,A,5,0,NaN,0,NaN,4,B,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,23S,NorthAmerica,Europe,CH,CN,CH06,180,F,A,6,0,NaN,0,NaN,1,B,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,MLBS,NorthAmerica,Europe,CH,CN,CH06,2542,F,A,6,0,NaN,0,NaN,1,B,3,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007spring,BDA,Europe,Europe,CH,CN,CH06,2615,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,PRT,Europe,Europe,CH,CN,CH06,329,M,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,MLBS,NorthAmerica,Europe,CH,CN,CH06,356,M,A,4,0,NaN,0,NaN,3,B,1,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007spring,MLBS,NorthAmerica,Europe,CH,CN,CH06,1559,F,A,6,0,NaN,0,NaN,2,B,3,NaN,NaN,NaN,NaN,H,NaN,3,0,0
2007,2007spring,ROS,Europe,Europe,CH,FI,CH06,533,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,UNILL,Europe,Europe,CH,FI,CH06,2808,F,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,23S,NorthAmerica,Europe,CH,FI,CH06,715,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,23S,NorthAmerica,Europe,CH,FI,CH06,1914,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,RUZ,Europe,Europe,CH,FI,CH06,1403,M,A,5,0,NaN,0,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,23S,NorthAmerica,Europe,CH,FI,CH06,579,M,A,5,0,NaN,0,NaN,3,B,3,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007spring,MLBS,NorthAmerica,Europe,CH,FI,CH06,1459,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,23S,NorthAmerica,Europe,CH,FI,CH06,339,F,A,7,0,NaN,0,NaN,3,B,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,PJA,Europe,Europe,CH,FI,CH06,2736,NaN,A,3,0,NaN,0,NaN,2,B,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,NAS,NorthAmerica,Europe,CH,FI,CH06,1553,F,A,5,0,NaN,0,NaN,2,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,VES,Europe,Europe,CH,FI,CH06,1232,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,EGR,Europe,Europe,CH,FI,CH06,3168,F,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,MLBS,NorthAmerica,Europe,CH,FI,CH06,474,F,A,4,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,RUZ,Europe,Europe,CH,FI,CH06,2276,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,LAU,Europe,Europe,CH,FI,CH06,2687,NaN,A,4,0,NaN,0,NaN,3,B,3,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007spring,MLBS,NorthAmerica,Europe,CH,FI,CH06,873,F,A,6,0,NaN,0,NaN,3,B,3,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007spring,PJA,Europe,Europe,CH,FI,CH06,2735,M,A,5,0,NaN,0,NaN,1,B,1,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007spring,MLBS,NorthAmerica,Europe,CH,FI,CH06,559,F,A,6,0,NaN,0,NaN,3,B,3,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007spring,UNILL,Europe,Europe,CH,FI,CH06,2783,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,BER,Europe,Europe,CH,FI,CH06,1786,F,A,4,0,NaN,0,NaN,1,B,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,OSE1,Europe,Europe,CH,FI,CH06,61,NaN,A,3,0,NaN,0,NaN,2,B,3,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007spring,NAS,NorthAmerica,Europe,CH,FI,CH06,633,F,A,6,0,NaN,0,NaN,2,B,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,MLBS,NorthAmerica,Europe,CH,FI,CH06,42,M,A,7,0,NaN,0,NaN,6,B,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,VES,Europe,Europe,CH,FI,CH06,2589,M,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,CRE2,Europe,Europe,CH,FI,CH06,251,M,A,5,0,NaN,0,NaN,6,B,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,NAS,NorthAmerica,Europe,CH,FI,CH06,112,M,A,5,0,NaN,0,NaN,2,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,ZAG,Europe,Europe,CH,FI,CH06,1720,M,A,6,0,NaN,0,NaN,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,23S,NorthAmerica,Europe,CH,FI,CH06,1200,F,A,7,0,NaN,0,NaN,3,B,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,JNS,NorthAmerica,Europe,CH,CN,CH07,2296,NaN,A,4,0,NaN,0,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,AOFT,NorthAmerica,Europe,CH,CN,CH07,1728,M,A,6,0,NaN,0,NaN,3,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,AOFT,NorthAmerica,Europe,CH,CN,CH07,2026,F,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,AOFT,NorthAmerica,Europe,CH,CN,CH07,41,F,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,CQQ,NorthAmerica,Europe,CH,CN,CH07,2467,F,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,LAU,Europe,Europe,CH,CN,CH07,2723,F,A,7,0,NaN,0,NaN,2,B,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,MSP,NorthAmerica,Europe,CH,CN,CH07,405,M,A,5,0,NaN,0,NaN,3,B,3,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007spring,SVL1,Europe,Europe,CH,CN,CH07,1369,F,A,3,0,NaN,0,NaN,1,B,1,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007spring,GODA,Europe,Europe,CH,CN,CH07,1589,M,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,CQQ,NorthAmerica,Europe,CH,CN,CH07,312,M,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,SVL1,Europe,Europe,CH,CN,CH07,2340,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,MAI,Europe,Europe,CH,CN,CH07,204,F,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,MSP,NorthAmerica,Europe,CH,CN,CH07,205,F,A,3,0,NaN,0,NaN,3,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,ROS,Europe,Europe,CH,CN,CH07,2670,M,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,PJA,Europe,Europe,CH,CN,CH07,2757,M,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,AOFT,NorthAmerica,Europe,CH,CN,CH07,24,M,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,OSE1,Europe,Europe,CH,CN,CH07,1926,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,AOFT,NorthAmerica,Europe,CH,CN,CH07,1315,M,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,MSP,NorthAmerica,Europe,CH,CN,CH07,2460,NaN,A,7,0,NaN,0,NaN,4,B,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,MSP,NorthAmerica,Europe,CH,CN,CH07,606,F,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,ROS,Europe,Europe,CH,CN,CH07,2676,F,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,PRT,Europe,Europe,CH,CN,CH07,2108,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007spring,PRT,Europe,Europe,CH,CN,CH07,675,NaN,A,3,0,NaN,0,NaN,3,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007spring,ZAG,Europe,Europe,CH,CN,CH07,69,F,A,5,0,NaN,0,NaN,2,B,1,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007spring,MSP,NorthAmerica,Europe,CH,CN,CH07,293,M,A,4,0,NaN,0,NaN,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007spring,SAL,Europe,Europe,CH,CN,CH07,288,NaN,A,5,0,NaN,0,NaN,1,B,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
